,Feature Name,m/z,Retention Time
1602,662.72_885.7316m/z,885.7316014,11.04540015
1603,618.83_885.7717m/z,885.7717205,10.3138504
1604,671.12_885.7784m/z,885.7783717,11.1853337
1605,643.59_885.7807m/z,885.7806645,10.7264338
1606,658.51_885.7896m/z,885.7896358,10.9750996
1607,347.46_886.6403m/z,886.6402526,5.79103327
1608,662.68_886.7346m/z,886.7346448,11.0446997
1609,634.84_886.7849m/z,886.7848985,10.5806837
1610,658.61_886.7939m/z,886.7938521,10.9768419
1611,345.21_887.562m/z,887.5619813,5.753450155
1612,634.68_887.7882m/z,887.7882046,10.5780497
1613,658.57_887.7966m/z,887.7965929,10.9762335
1614,672.58_887.8045m/z,887.8045203,11.2096915
1615,634.62_888.7914m/z,888.7914146,10.57701635
1616,650.02_888.8015m/z,888.8014981,10.83359145
1617,649.99_889.8046m/z,889.8045539,10.83309985
1618,649.96_890.8074m/z,890.8073712,10.83270025
1619,664.47_890.8171m/z,890.8171099,11.0745668
1620,613.61_891.6839m/z,891.6838526,10.2267666
1621,634.66_891.7408m/z,891.7407643,10.5777168
1622,664.47_891.82m/z,891.8200406,11.0745668
1623,613.61_892.6867m/z,892.6866625,10.2267838
1624,586.79_892.7377m/z,892.737669,9.779866695
1625,634.67_892.7445m/z,892.7445468,10.5777502
1626,664.45_892.8227m/z,892.8227494,11.0741501
1627,678.27_892.8317m/z,892.8316804,11.3045168
1628,625.67_893.7005m/z,893.7004632,10.42788315
1629,590.24_893.741m/z,893.7410001,9.83726692
1630,649.84_893.7569m/z,893.7568809,10.830617
1631,625.71_894.7028m/z,894.7028293,10.4285669
1632,603.68_894.7536m/z,894.7535618,10.06136655
1633,649.81_894.7603m/z,894.7602911,10.8301668
1634,625.58_895.7038m/z,895.7038413,10.4264002
1635,641.25_895.7155m/z,895.7154786,10.6874838
1636,603.79_895.7564m/z,895.7563948,10.0632162
1637,664.5_895.7722m/z,895.7722043,11.0749831
1638,641.25_896.7188m/z,896.7188246,10.6874752
1639,603.67_896.7599m/z,896.7599446,10.0612335
1640,625.75_896.763m/z,896.7630301,10.429183
1641,615.92_896.7704m/z,896.7704386,10.26534175
1642,664.48_896.7753m/z,896.7752585,11.0746164
1643,641.24_897.7195m/z,897.7195114,10.6873837
1644,656.54_897.7313m/z,897.7312666,10.9422665
1645,625.83_897.7695m/z,897.7695384,10.4305749
1646,620.08_897.7736m/z,897.7736351,10.3346252
1647,641.18_898.7229m/z,898.722938,10.6863918
1648,656.54_898.7345m/z,898.7344651,10.9423752
1649,618.64_898.7762m/z,898.776173,10.3106165
1650,628.14_898.7863m/z,898.7863157,10.46902515
1651,603.98_899.7095m/z,899.7095401,10.0662832
1652,656.54_899.7351m/z,899.735136,10.9424
1653,671.04_899.7466m/z,899.7466002,11.1839838
1654,619.95_899.7792m/z,899.7791916,10.332417
1655,627.98_899.7897m/z,899.7896564,10.4663496
1656,464.69_900.6828m/z,900.6827983,7.74491644
1657,604.05_900.7108m/z,900.7108258,10.0675163
1658,656.53_900.7356m/z,900.735616,10.9421835
1659,671.03_900.7496m/z,900.7496486,11.1838837
1660,627.97_900.7924m/z,900.7924388,10.4661331
1661,643.81_900.8018m/z,900.8018169,10.7300997
1662,643.64_901.0933m/z,901.093285,10.727325
1663,464.67_901.6874m/z,901.6873743,7.7444334
1664,620.3_901.7255m/z,901.7254769,10.338275
1665,656.54_901.739m/z,901.7390094,10.94233325
1666,671.03_901.7503m/z,901.7503112,11.1838665
1667,628.01_901.7942m/z,901.7942492,10.4668169
1668,492.12_902.6994m/z,902.6993662,8.20201683
1669,620.3_902.7283m/z,902.7283121,10.3382664
1670,670.98_902.7528m/z,902.7528373,11.18308305
1671,643.63_902.808m/z,902.8080314,10.7272415
1672,658.59_902.8179m/z,902.8178951,10.9764338
1673,492.08_903.7028m/z,903.7028023,8.20138359
1674,620.31_903.7315m/z,903.7315172,10.338583
1675,610.89_903.7404m/z,903.7403548,10.1814337
1676,627.97_903.7416m/z,903.7415928,10.4661331
1677,605.75_903.743m/z,903.7429727,10.0958834
1678,643.54_903.8111m/z,903.8110787,10.7255917
1679,658.58_903.8212m/z,903.821221,10.9763002
1680,491.96_904.706m/z,904.7059736,8.19939995
1681,500.71_904.7146m/z,904.714591,8.34514999
1682,636.09_904.7446m/z,904.7446082,10.6015663
1683,610.8_904.7454m/z,904.74537,10.1800165
1684,658.58_904.8239m/z,904.823949,10.9764166
1685,672.68_904.8336m/z,904.833592,11.2112503
1686,500.67_905.718m/z,905.7180224,8.344583035
1687,636.28_905.7476m/z,905.7476043,10.60465
1688,643.8_905.7572m/z,905.757179,10.7300582
1689,658.59_905.8268m/z,905.8267764,10.9765248
1690,672.68_905.8368m/z,905.8367593,11.2112751
1691,643.82_906.7606m/z,906.760559,10.7303414
1692,658.57_906.8303m/z,906.8302512,10.9762335
1693,672.66_906.8395m/z,906.8394863,11.2110248
1694,686.11_906.8479m/z,906.8478551,11.4351997
1695,643.65_907.7643m/z,907.7642735,10.7275667
1696,627.41_907.7635m/z,907.7635344,10.4567833
1697,634.22_907.7717m/z,907.7717159,10.5703831
1698,658.63_907.7733m/z,907.7733312,10.9771671
1699,672.65_907.8417m/z,907.841726,11.2108669
1700,686.1_907.8509m/z,907.8508567,11.4350662
1701,643.76_908.7672m/z,908.7671945,10.72925
1702,618.02_908.7689m/z,908.7688609,10.3003831
1703,634.3_908.7759m/z,908.7759149,10.5716333
1704,658.64_908.7764m/z,908.7764221,10.9772663
1705,345.19_909.5461m/z,909.5461277,5.75316668
1706,650.21_909.7374m/z,909.7373916,10.8367662
1707,658.56_909.7794m/z,909.7794061,10.9760504
1708,634.17_909.779m/z,909.779047,10.5695171
1709,653.52_909.7877m/z,909.7877027,10.89205025
1710,672.65_909.7888m/z,909.7888017,11.2107668
1711,345.19_910.5493m/z,910.5492989,5.75316668
1712,650.14_910.7387m/z,910.7387357,10.83565
1713,672.64_910.7918m/z,910.7918152,11.2106829
1714,648.65_910.7916m/z,910.7915576,10.81085015
1715,345.03_911.5517m/z,911.5516781,5.750458475
1716,649.97_911.7389m/z,911.7388983,10.8327503
1717,664.51_911.747m/z,911.7469549,11.0750837
1718,672.64_911.7945m/z,911.7945062,11.21064185
1719,686.11_911.8032m/z,911.8032403,11.4352169
1720,664.5_912.7501m/z,912.7501492,11.0750332
1721,645.31_912.8009m/z,912.8009139,10.7551999
1722,664.43_913.7513m/z,913.7513454,11.0738831
1723,651.83_914.8164m/z,914.8163798,10.8638496
1724,603.86_915.6834m/z,915.683428,10.0643082
1725,603.9_916.6853m/z,916.6852794,10.06506635
1726,666.11_916.8322m/z,916.8321952,11.1018171
1727,620.15_917.6994m/z,917.6993658,10.3358335
1728,620.17_918.7023m/z,918.702262,10.3360834
1729,593.91_918.7532m/z,918.7531782,9.898416995
1730,620.1_919.7036m/z,919.7035695,10.33500815
1731,627.92_919.7157m/z,919.7156668,10.46525
1732,351.16_920.6776m/z,920.6775962,5.852650165
1733,593.72_920.7611m/z,920.7610998,9.89529991
1734,610.69_920.77m/z,920.7700016,10.1781502
1735,351.16_921.6805m/z,921.6804617,5.85261679
1736,627.81_921.7194m/z,921.7193623,10.4634666
1737,643.9_921.7314m/z,921.7313941,10.7316165
1738,610.71_921.7732m/z,921.7732296,10.1785164
1739,643.84_922.7346m/z,922.7346142,10.73060845
1740,610.64_922.7762m/z,922.7762109,10.17735
1741,643.71_923.7354m/z,923.7354254,10.7285166
1742,658.76_923.7472m/z,923.7471943,10.9793081
1743,610.77_923.7792m/z,923.7792041,10.1794167
1744,658.76_924.7503m/z,924.7502998,10.9793835
1745,622.6_924.792m/z,924.7919996,10.3767004
1746,638.51_924.802m/z,924.8020096,10.6418748
1747,345.15_925.5185m/z,925.5185411,5.75251675
1748,610.8_925.7253m/z,925.7253106,10.1800251
1749,658.76_925.751m/z,925.7510251,10.9792833
1750,672.69_925.7627m/z,925.7627229,11.2115498
1751,638.51_925.8051m/z,925.8050847,10.6419163
1752,344.92_926.5222m/z,926.5222472,5.74870014
1753,380.15_926.5258m/z,926.5258373,6.335908415
1754,610.82_926.7283m/z,926.7283169,10.1803417
1755,658.77_926.7528m/z,926.7527987,10.97949175
1756,672.69_926.7659m/z,926.7658659,11.2115498
1757,653.55_926.8175m/z,926.8175065,10.89246655
1758,610.85_927.732m/z,927.7319546,10.1808004
1759,622.45_927.741m/z,927.7410314,10.3740835
1760,672.69_927.7664m/z,927.7664196,11.2115498
1761,686.1_927.7773m/z,927.7773155,11.4349337
1762,653.54_927.8205m/z,927.8204622,10.892333
1763,622.5_928.7442m/z,928.7441977,10.3749332
1764,672.67_928.7679m/z,928.7679444,11.21115015
1765,686.06_928.7805m/z,928.7804672,11.4343829
1766,648.47_928.8232m/z,928.8231947,10.8077831
1767,627.23_929.748m/z,929.7480167,10.45386695
1768,638.55_929.7568m/z,929.7568411,10.64243315
1769,613.57_929.7585m/z,929.7585282,10.226192
1770,653.65_929.8257m/z,929.8257384,10.8940997
1771,660.23_929.8354m/z,929.8353999,11.00385
1772,627.47_930.7527m/z,930.7527456,10.4578166
1773,638.46_930.7601m/z,930.7600727,10.6409583
1774,608.57_930.7893m/z,930.7893265,10.142767
1775,659.8_930.839m/z,930.8390424,10.9966669
1776,673.57_930.8478m/z,930.8477506,11.2261
1777,344.64_931.5277m/z,931.5277052,5.74406672
1778,638.59_931.7633m/z,931.7632829,10.6432333
1779,629.72_931.7702m/z,931.7702104,10.4954004
1780,653.46_931.7726m/z,931.7725927,10.89106655
1781,608.57_931.7923m/z,931.7922996,10.1428671
1782,673.55_931.8512m/z,931.8512031,11.2258167
1783,653.53_932.7759m/z,932.7759243,10.8921833
1784,608.57_932.7948m/z,932.7948028,10.142767
1785,673.48_932.8548m/z,932.8548472,11.2246838
1786,686.64_932.8632m/z,932.8632159,11.4440584
1787,647.01_933.779m/z,933.7790056,10.7834663
1788,660.55_933.7877m/z,933.7877075,11.00910855
1789,608.56_933.7968m/z,933.7967568,10.1426163
1790,686.63_933.8666m/z,933.866613,11.4438829
1791,673.51_935.8037m/z,935.8036671,11.2250834
1792,651.06_935.8027m/z,935.8027306,10.85105845
1793,673.51_936.8075m/z,936.8075095,11.2251663
1794,610.74_941.6993m/z,941.6992709,10.1790085
1795,610.79_942.7022m/z,942.7021827,10.1798
1796,584.03_942.7538m/z,942.7538278,9.73383331
1797,622.65_943.7149m/z,943.7148578,10.37745
1798,600.94_944.7692m/z,944.7691919,10.0156417
1799,638.37_945.7308m/z,945.7308118,10.6394835
1800,600.95_945.7726m/z,945.7725768,10.0157833
1801,627.42_946.7217m/z,946.7217418,10.456933
1802,638.4_946.7338m/z,946.7338428,10.639925
1803,613.6_946.7844m/z,946.7844323,10.22670845
1804,653.37_947.7464m/z,947.7464491,10.8895664
1805,613.61_947.7884m/z,947.7884096,10.2267838
1806,356.29_948.5097m/z,948.5096524,5.93816662
1807,653.41_948.7498m/z,948.7497711,10.89020825
1808,613.48_948.7917m/z,948.7917055,10.2246666
1809,629.45_948.8007m/z,948.8006788,10.4908829
1810,653.5_949.7508m/z,949.7507901,10.89170025
1811,661.08_949.7617m/z,949.7617421,11.0180664
1812,629.54_949.8043m/z,949.8043326,10.49241635
1813,661.07_950.7655m/z,950.7654512,11.0178251
1814,629.55_950.8076m/z,950.8075989,10.4925833
1815,637.08_950.8162m/z,950.8162376,10.61797475
1816,613.64_951.7411m/z,951.7410852,10.22734165
1817,673.72_951.7776m/z,951.7775647,11.2286329
1818,629.57_951.811m/z,951.8109892,10.492825
1819,638.87_951.8195m/z,951.8194686,10.6478662
1820,613.65_952.7446m/z,952.7446337,10.2275667
1821,608.58_952.7693m/z,952.7692992,10.1430664
1822,673.72_952.7813m/z,952.7812749,11.2286329
1823,651.12_952.8322m/z,952.8322462,10.8519416
1824,629.2_953.7566m/z,953.7566188,10.4867163
1825,608.56_953.7714m/z,953.7713866,10.1427336
1826,686.66_953.7929m/z,953.792947,11.44433355
1827,651.12_953.8355m/z,953.8355002,10.8519497
1828,420.9_954.5579m/z,954.5578616,7.01493311
1829,629.27_954.7597m/z,954.7597043,10.4877834
1830,686.67_954.7969m/z,954.7968761,11.44449995
1831,651.05_954.8389m/z,954.8389076,10.8508663
1832,471.61_955.6254m/z,955.6254139,7.86016655
1833,629.39_955.7634m/z,955.7634312,10.4898748
1834,645.38_955.772m/z,955.7720197,10.7563
1835,645.53_956.7762m/z,956.776242,10.7587833
1836,650.96_957.7871m/z,957.7870771,10.84932515
1837,601.04_965.699m/z,965.6989902,10.017333
1838,613.58_967.7147m/z,967.7146732,10.2264166
1839,613.56_968.7186m/z,968.7186174,10.2260418
1840,591.87_968.769m/z,968.7689759,9.864575385
1841,629.65_969.7303m/z,969.7302711,10.494133
1842,591.7_969.7728m/z,969.7728345,9.86165047
1843,629.75_970.7336m/z,970.7336236,10.4959164
1844,608.43_970.7822m/z,970.7821703,10.1405497
1845,622.81_971.6706m/z,971.6706441,10.3801918
1846,629.73_971.7343m/z,971.7343057,10.4955163
1847,637.03_971.7456m/z,971.7456384,10.6170998
1848,608.44_971.7871m/z,971.7871484,10.14059975
1849,637.02_972.7494m/z,972.7493591,10.61708305
1850,625.15_972.8001m/z,972.8000993,10.4192333
1851,639.11_973.686m/z,973.6859978,10.6519084
1852,651.09_973.7616m/z,973.7616107,10.85150815
1853,625.22_973.8037m/z,973.8037453,10.42028335
1854,639.04_974.6883m/z,974.6883398,10.6506004
1855,651.12_974.7648m/z,974.7648256,10.8519168
1856,625.85_974.8135m/z,974.8134765,10.4308333
1857,654.45_975.701m/z,975.7009924,10.90743355
1858,654.32_976.7036m/z,976.7036171,10.9053669
1859,405.03_981.8722m/z,981.8721853,6.75044155
1860,114.86_991.6731m/z,991.6731094,1.91428328
1861,114.86_992.6761m/z,992.6760911,1.91425002
1862,114.86_993.6783m/z,993.6782814,1.91428328
1863,624.86_997.6848m/z,997.6847779,10.4142504
1864,624.81_998.6867m/z,998.6866516,10.4135666
1865,671.03_1003.7309m/z,1003.730902,11.1838832
1866,341.97_1006.6665m/z,1006.666462,5.699574945
1867,643.72_1025.7149m/z,1025.714941,10.7286997
1868,643.7_1026.7184m/z,1026.718378,10.7283163
1869,658.86_1027.7307m/z,1027.730668,10.98105
1870,658.86_1028.7338m/z,1028.733822,10.9810171
1871,672.74_1029.7464m/z,1029.746443,11.2122831
1872,472.89_1030.7875m/z,1030.787544,7.881508115
1873,148.12_1047.7351m/z,1047.735128,2.468625065
1874,347.4_1407.1484m/z,1407.148401,5.7899251
1875,347.37_1408.1521m/z,1408.152136,5.78941679
1876,347.44_1409.1389m/z,1409.138931,5.79061651
1877,347.57_1410.1253m/z,1410.125314,5.792900085
1878,347.71_1411.1202m/z,1411.120227,5.79518318
1879,347.32_1428.1259m/z,1428.125914,5.78863335
1880,347.31_1429.1298m/z,1429.129835,5.78846669
1881,347.06_1447.1217m/z,1447.12168,5.78429985
1882,347.05_1448.1258m/z,1448.125785,5.784116745
1883,347.03_1449.1298m/z,1449.12979,5.783874985
1884,357.72_1458.1743m/z,1458.174308,5.961916685
1885,348.71_1459.1229m/z,1459.122865,5.81185007
1886,357.67_1459.1782m/z,1459.178239,5.961174965
1887,348.7_1460.1265m/z,1460.126451,5.81171656
1888,348.7_1461.1309m/z,1461.130892,5.8116498
1889,358.05_1461.1407m/z,1461.140735,5.96750021
1890,358.08_1462.1423m/z,1462.142288,5.96793318
1891,390.88_1462.207m/z,1462.206966,6.51472497
1892,358.06_1463.1462m/z,1463.146182,5.96764994
1893,390.88_1463.2108m/z,1463.210848,6.5145998
1894,358.48_1464.1059m/z,1464.105851,5.974725005
1895,390.84_1464.2145m/z,1464.214545,6.514024975
1896,358.49_1465.1065m/z,1465.106524,5.97488356
1897,390.01_1465.1762m/z,1465.176214,6.50021648
1898,358.5_1466.1089m/z,1466.108899,5.9749167
1899,389.97_1466.1754m/z,1466.175425,6.49954987
1900,389.95_1467.179m/z,1467.178967,6.4991498
1901,389.18_1468.1381m/z,1468.138119,6.48638344
1902,389.11_1469.1387m/z,1469.138682,6.485174895
1903,389.09_1470.1413m/z,1470.141337,6.48479986
1904,346.81_1471.1228m/z,1471.122778,5.780208345
1905,346.81_1472.1256m/z,1472.125578,5.78021669
1906,390.37_1473.1755m/z,1473.175489,6.506125215
1907,390.36_1474.1791m/z,1474.179103,6.50600004
1908,369.57_1475.1536m/z,1475.153609,6.15945005
1909,390.64_1475.1842m/z,1475.18424,6.51073313
1910,389.63_1476.1436m/z,1476.143561,6.493766545
1911,369.57_1476.157m/z,1476.157028,6.15951681
1912,389.57_1477.1445m/z,1477.144481,6.492916585
1913,369.58_1477.1614m/z,1477.161436,6.159708265
1914,369.05_1478.1304m/z,1478.13036,6.15075016
1915,389.58_1478.1487m/z,1478.14866,6.493075135
1916,368.86_1479.1246m/z,1479.124638,6.14773321
1917,346.24_1485.1378m/z,1485.137815,5.77061653
1918,346.22_1486.1416m/z,1486.141639,5.770258185
1919,346.19_1487.1444m/z,1487.144356,5.76975012
1920,346.24_1488.1395m/z,1488.139533,5.77069998
1921,366.3_1490.1213m/z,1490.121299,6.10498333
1922,366.3_1491.1223m/z,1491.12234,6.10498333
1923,396.91_1491.1854m/z,1491.185428,6.615108255
1924,396.91_1492.1889m/z,1492.188862,6.6151166
1925,396.93_1493.1921m/z,1493.192056,6.61546659
1926,396.87_1494.1955m/z,1494.195489,6.6145668
1927,389.39_1497.1765m/z,1497.176527,6.489758255
1928,389.36_1498.1782m/z,1498.178194,6.48934984
1929,369.28_1499.155m/z,1499.154971,6.154625175
1930,391.52_1499.1906m/z,1499.190609,6.52535009
1931,388.59_1500.1413m/z,1500.14132,6.47656679
1932,369.28_1500.1571m/z,1500.157051,6.154725075
1933,391.56_1500.1939m/z,1500.193898,6.52606678
1934,388.58_1501.1431m/z,1501.143119,6.47634983
1935,391.54_1501.1982m/z,1501.198212,6.52573347
1936,389.97_1503.1703m/z,1503.170266,6.499566555
1937,411.23_1504.171m/z,1504.170998,6.85379982
1938,394.46_1504.1708m/z,1504.170756,6.57425022
1939,389.8_1504.1818m/z,1504.181822,6.49674988
1940,411.19_1505.1746m/z,1505.17459,6.853241685
1941,394.36_1505.175m/z,1505.174997,6.57261658
1942,388.95_1506.1514m/z,1506.151361,6.482575175
1943,411.27_1506.1779m/z,1506.177872,6.85445023
1944,388.93_1507.153m/z,1507.153007,6.48223352
1945,388.98_1508.1507m/z,1508.150709,6.48300004
1946,347.47_1509.1375m/z,1509.137495,5.79123354
1947,388.97_1509.1512m/z,1509.151222,6.48286676
1948,347.46_1510.1412m/z,1510.141152,5.7909832
1949,390.6_1510.1588m/z,1510.158835,6.5099833
1950,347.48_1511.1439m/z,1511.143945,5.79125023
1951,347.46_1511.1484m/z,1511.148443,5.790975095
1952,392.43_1512.1747m/z,1512.174673,6.54049182
1953,392.65_1513.1795m/z,1513.17948,6.54418325
1954,365.93_1514.1242m/z,1514.124196,6.09888315
1955,389.3_1514.1561m/z,1514.156052,6.48831654
1956,365.96_1515.1286m/z,1515.128584,6.09925008
1957,389.5_1515.1685m/z,1515.168517,6.49161673
1958,368.23_1516.1349m/z,1516.13493,6.13724995
1959,389.59_1516.1762m/z,1516.176235,6.49309993
1960,368.22_1517.1383m/z,1517.138268,6.13699174
1961,400.74_1517.2016m/z,1517.201558,6.67896652
1962,368.2_1518.1403m/z,1518.140262,6.136708495
1963,388.81_1518.1521m/z,1518.152111,6.480116605
1964,400.72_1518.2047m/z,1518.204705,6.6786499
1965,368.1_1518.5237m/z,1518.523664,6.13491678
1966,368.11_1518.7459m/z,1518.745864,6.13521671
1967,368.09_1519.1433m/z,1519.143319,6.134908435
1968,388.75_1519.1538m/z,1519.153844,6.47924995
1969,400.67_1519.2078m/z,1519.207847,6.67780018
1970,368.11_1519.5088m/z,1519.508789,6.13516665
1971,368.1_1520.1462m/z,1520.146218,6.134941815
1972,399.2_1520.1665m/z,1520.166459,6.65334988
1973,368.08_1521.1514m/z,1521.15145,6.13460016
1974,399.18_1521.1699m/z,1521.169909,6.65293312
1975,368.04_1522.1464m/z,1522.146445,6.13391685
1976,399.19_1522.1722m/z,1522.172159,6.653158425
1977,399.15_1522.5564m/z,1522.55642,6.65246677
1978,399.12_1522.7802m/z,1522.780191,6.65194988
1979,399.11_1523.1753m/z,1523.175316,6.65183353
1980,399.11_1524.1789m/z,1524.17889,6.651783465
1981,399.06_1525.1841m/z,1525.184124,6.65101671
1982,389.04_1526.1603m/z,1526.160272,6.4840169
1983,389.19_1527.1686m/z,1527.168638,6.48647499
1984,379.53_1530.1466m/z,1530.146578,6.325575115
1985,399.8_1530.1824m/z,1530.182382,6.66331673
1986,399.93_1531.1877m/z,1531.187731,6.66548347
1987,388.15_1532.1466m/z,1532.146605,6.4691
1988,379.4_1532.1561m/z,1532.156069,6.32329154
1989,399.85_1532.1905m/z,1532.190504,6.66423321
1990,388.1_1533.1495m/z,1533.149547,6.46831656
1991,388.09_1534.1527m/z,1534.152738,6.4682169
1992,357.07_1535.1539m/z,1535.153851,5.9512167
1993,339.03_1536.1015m/z,1536.101507,5.65043354
1994,357.07_1536.1572m/z,1536.15724,5.951141595
1995,392.12_1536.1752m/z,1536.175175,6.53533316
1996,339.02_1537.1051m/z,1537.105092,5.650391815
1997,357.07_1537.1608m/z,1537.160752,5.95120001
1998,392.12_1537.1787m/z,1537.178723,6.53539991
1999,338.94_1538.1075m/z,1538.107505,5.64898348
2000,368.58_1538.1147m/z,1538.114727,6.14293337
2001,357.32_1538.1237m/z,1538.123737,5.955391645
2002,388.37_1538.1552m/z,1538.155237,6.472858195
2003,392.41_1538.181m/z,1538.181038,6.54008341
2004,357.35_1539.1227m/z,1539.122664,5.95590019
2005,368.63_1539.1213m/z,1539.12131,6.14388323
2006,388.51_1539.1556m/z,1539.155592,6.47508335
2007,388.45_1539.1594m/z,1539.159424,6.47419977
2008,367.74_1540.1344m/z,1540.134449,6.12893343
2009,388.48_1540.1618m/z,1540.161841,6.47461653
2010,367.72_1541.1378m/z,1541.137801,6.12869978
2011,389.92_1541.1934m/z,1541.19341,6.49868345
2012,367.71_1542.1397m/z,1542.139668,6.12855005
2013,399.19_1542.1462m/z,1542.146219,6.653191805
2014,375.85_1542.1492m/z,1542.149207,6.26411676
2015,389.93_1542.2015m/z,1542.201546,6.49886656
2016,367.4_1542.5281m/z,1542.528109,6.12335014
2017,367.41_1542.7551m/z,1542.755098,6.123425005
2018,367.53_1543.1423m/z,1543.142312,6.125466825
2019,399.21_1543.1512m/z,1543.151168,6.65355015
2020,375.63_1543.1535m/z,1543.153476,6.2604332
2021,406.85_1543.2136m/z,1543.213563,6.780833245
2022,367.49_1544.1448m/z,1544.144753,6.124841455
2023,397.26_1544.1624m/z,1544.162381,6.62106657
2024,389.0_1544.1669m/z,1544.166919,6.48325014
2025,406.96_1544.2179m/z,1544.217884,6.782599925
2026,439.04_1544.2848m/z,1544.284782,7.31733322
2027,367.46_1545.1491m/z,1545.149093,6.12431669
2028,396.9_1545.1673m/z,1545.167308,6.61495018
2029,439.04_1545.2886m/z,1545.288598,7.31728315
2030,401.23_1546.182m/z,1546.18196,6.687241795
2031,439.01_1547.2497m/z,1547.249723,7.31685019
2032,401.3_1548.1895m/z,1548.189474,6.688358545
2033,438.95_1548.2526m/z,1548.252557,7.31575012
2034,439.03_1549.2546m/z,1549.254573,7.317224975
2035,388.12_1550.1564m/z,1550.156411,6.468674895
2036,439.04_1550.2584m/z,1550.258403,7.317274805
2037,388.12_1551.159m/z,1551.15895,6.46868324
2038,388.61_1552.1645m/z,1552.164481,6.47678328
2039,395.24_1552.1696m/z,1552.169629,6.5873332
2040,395.26_1553.174m/z,1553.173965,6.58771658
2041,398.68_1554.1855m/z,1554.185498,6.644675015
2042,398.69_1556.1919m/z,1556.191851,6.64486647
2043,420.71_1556.2016m/z,1556.201605,7.01179981
2044,387.91_1557.1683m/z,1557.168282,6.46513319
2045,398.65_1557.1946m/z,1557.194583,6.6440835
2046,420.65_1557.2059m/z,1557.205919,7.01080823
2047,399.67_1558.1755m/z,1558.175452,6.66120005
2048,420.86_1558.215m/z,1558.215,7.01428318
2049,400.04_1559.1738m/z,1559.173821,6.66725016
2050,420.88_1559.2195m/z,1559.219494,7.01464987
2051,339.07_1560.1018m/z,1560.101814,5.65118313
2052,420.86_1560.2237m/z,1560.223727,7.01436663
2053,339.07_1561.1053m/z,1561.105318,5.65110016
2054,339.06_1562.1086m/z,1562.10855,5.650958295
2055,388.07_1562.1563m/z,1562.156309,6.46781659
2056,339.05_1563.1106m/z,1563.110582,5.650775195
2057,388.01_1563.1594m/z,1563.159358,6.466825005
2058,367.13_1564.1324m/z,1564.132424,6.11880016
2059,344.47_1564.1322m/z,1564.132185,5.74111652
2060,367.1_1565.1357m/z,1565.13574,6.118324995
2061,344.53_1565.1358m/z,1565.135817,5.74214983
2062,396.76_1565.2005m/z,1565.20049,6.612725015
2063,344.54_1566.1389m/z,1566.138934,5.74231672
2064,367.16_1566.142m/z,1566.141968,6.119324925
2065,375.31_1566.1515m/z,1566.151471,6.25523329
2066,396.76_1566.2018m/z,1566.201771,6.612608195
2067,367.18_1567.147m/z,1567.147029,6.119641545
2068,408.11_1567.1994m/z,1567.199366,6.80181646
2069,396.82_1567.2049m/z,1567.204913,6.61359167
2070,367.01_1568.1509m/z,1568.15092,6.11689997
2071,380.33_1568.1654m/z,1568.165429,6.33875823
2072,408.19_1568.2034m/z,1568.203436,6.80323315
2073,380.51_1568.5608m/z,1568.560759,6.34189987
2074,380.32_1569.1687m/z,1569.168717,6.33865023
2075,407.99_1569.2188m/z,1569.218779,6.79977512
2076,380.29_1570.1712m/z,1570.171163,6.338091615
2077,395.03_1570.1801m/z,1570.180109,6.58383322
2078,439.92_1570.3m/z,1570.299999,7.33208323
2079,380.23_1571.1739m/z,1571.173928,6.3371501
2080,395.04_1571.1826m/z,1571.1826,6.58396673
2081,443.88_1571.3038m/z,1571.303773,7.397933485
2082,380.26_1572.1763m/z,1572.176348,6.33761644
2083,394.93_1572.1865m/z,1572.186515,6.58213329
2084,409.53_1572.197m/z,1572.196975,6.82546663
2085,444.04_1572.3085m/z,1572.308496,7.400591615
2086,409.54_1573.2004m/z,1573.200436,6.82569981
2087,438.55_1573.265m/z,1573.264956,7.30910015
2088,376.44_1574.1539m/z,1574.153877,6.274058345
2089,409.53_1574.2025m/z,1574.20251,6.82556677
2090,438.5_1574.268m/z,1574.26802,7.308308365
2091,473.18_1574.3316m/z,1574.331645,7.886325125
2092,409.53_1574.6008m/z,1574.600782,6.82542491
2093,409.53_1574.8355m/z,1574.83551,6.82545829
2094,376.43_1575.1578m/z,1575.157822,6.27376652
2095,438.5_1575.2703m/z,1575.270297,7.308308365
2096,473.17_1575.3353m/z,1575.335253,7.886158225
2097,356.19_1576.1335m/z,1576.133472,5.936466695
2098,380.52_1576.1689m/z,1576.168862,6.34203339
2099,409.45_1576.2071m/z,1576.207108,6.82410002
2100,473.19_1576.3382m/z,1576.338219,7.886458155
2101,356.2_1577.1352m/z,1577.135209,5.93668318
2102,409.52_1577.2128m/z,1577.212779,6.825274945
2103,438.55_1577.2323m/z,1577.23233,7.30908346
2104,380.43_1578.1756m/z,1578.175611,6.34057498
2105,393.06_1578.1854m/z,1578.18545,6.55108333
2106,438.56_1578.2347m/z,1578.234658,7.30931664
2107,393.11_1579.1895m/z,1579.189474,6.55179977
2108,438.56_1579.236m/z,1579.236031,7.30926657
2109,382.55_1580.1687m/z,1580.168653,6.37586689
2110,398.34_1580.2005m/z,1580.200454,6.63894987
2111,438.53_1580.2401m/z,1580.240129,7.30889988
2112,382.73_1581.1698m/z,1581.169778,6.37878323
2113,398.3_1581.2053m/z,1581.205255,6.63831663
