,ppm,Feature Name
0,10,10
1,9.99779956,9.99779956
2,9.99559912,9.99559912
3,9.99339868,9.99339868
4,9.99119824,9.99119824
5,9.9889978,9.9889978
6,9.986797359,9.986797359
7,9.984596919,9.984596919
8,9.982396479,9.982396479
9,9.980196039,9.980196039
10,9.977995599,9.977995599
11,9.975795159,9.975795159
12,9.973594719,9.973594719
13,9.971394279,9.971394279
14,9.969193839,9.969193839
15,9.966993399,9.966993399
16,9.964792959,9.964792959
17,9.962592519,9.962592519
18,9.960392078,9.960392078
19,9.958191638,9.958191638
20,9.955991198,9.955991198
21,9.953790758,9.953790758
22,9.951590318,9.951590318
23,9.949389878,9.949389878
24,9.947189438,9.947189438
25,9.944988998,9.944988998
26,9.942788558,9.942788558
27,9.940588118,9.940588118
28,9.938387678,9.938387678
29,9.936187237,9.936187237
30,9.933986797,9.933986797
31,9.931786357,9.931786357
32,9.929585917,9.929585917
33,9.927385477,9.927385477
34,9.925185037,9.925185037
35,9.922984597,9.922984597
36,9.920784157,9.920784157
37,9.918583717,9.918583717
38,9.916383277,9.916383277
39,9.914182837,9.914182837
40,9.911982396,9.911982396
41,9.909781956,9.909781956
42,9.907581516,9.907581516
43,9.905381076,9.905381076
44,9.903180636,9.903180636
45,9.900980196,9.900980196
46,9.898779756,9.898779756
47,9.896579316,9.896579316
48,9.894378876,9.894378876
49,9.892178436,9.892178436
50,9.889977996,9.889977996
51,9.887777556,9.887777556
52,9.885577115,9.885577115
53,9.883376675,9.883376675
54,9.881176235,9.881176235
55,9.878975795,9.878975795
56,9.876775355,9.876775355
57,9.874574915,9.874574915
58,9.872374475,9.872374475
59,9.870174035,9.870174035
60,9.867973595,9.867973595
61,9.865773155,9.865773155
62,9.863572715,9.863572715
63,9.861372274,9.861372274
64,9.859171834,9.859171834
65,9.856971394,9.856971394
66,9.854770954,9.854770954
67,9.852570514,9.852570514
68,9.850370074,9.850370074
69,9.848169634,9.848169634
70,9.845969194,9.845969194
71,9.843768754,9.843768754
72,9.841568314,9.841568314
73,9.839367874,9.839367874
74,9.837167433,9.837167433
75,9.834966993,9.834966993
76,9.832766553,9.832766553
77,9.830566113,9.830566113
78,9.828365673,9.828365673
79,9.826165233,9.826165233
80,9.823964793,9.823964793
81,9.821764353,9.821764353
82,9.819563913,9.819563913
83,9.817363473,9.817363473
84,9.815163033,9.815163033
85,9.812962593,9.812962593
86,9.810762152,9.810762152
87,9.808561712,9.808561712
88,9.806361272,9.806361272
89,9.804160832,9.804160832
90,9.801960392,9.801960392
91,9.799759952,9.799759952
92,9.797559512,9.797559512
93,9.795359072,9.795359072
94,9.793158632,9.793158632
95,9.790958192,9.790958192
96,9.788757752,9.788757752
97,9.786557311,9.786557311
98,9.784356871,9.784356871
99,9.782156431,9.782156431
100,9.779955991,9.779955991
101,9.777755551,9.777755551
102,9.775555111,9.775555111
103,9.773354671,9.773354671
104,9.771154231,9.771154231
105,9.768953791,9.768953791
106,9.766753351,9.766753351
107,9.764552911,9.764552911
108,9.76235247,9.76235247
109,9.76015203,9.76015203
110,9.75795159,9.75795159
111,9.75575115,9.75575115
112,9.75355071,9.75355071
113,9.75135027,9.75135027
114,9.74914983,9.74914983
115,9.74694939,9.74694939
116,9.74474895,9.74474895
117,9.74254851,9.74254851
118,9.74034807,9.74034807
119,9.73814763,9.73814763
120,9.735947189,9.735947189
121,9.733746749,9.733746749
122,9.731546309,9.731546309
123,9.729345869,9.729345869
124,9.727145429,9.727145429
125,9.724944989,9.724944989
126,9.722744549,9.722744549
127,9.720544109,9.720544109
128,9.718343669,9.718343669
129,9.716143229,9.716143229
130,9.713942789,9.713942789
131,9.711742348,9.711742348
132,9.709541908,9.709541908
133,9.707341468,9.707341468
134,9.705141028,9.705141028
135,9.702940588,9.702940588
136,9.700740148,9.700740148
137,9.698539708,9.698539708
138,9.696339268,9.696339268
139,9.694138828,9.694138828
140,9.691938388,9.691938388
141,9.689737948,9.689737948
142,9.687537508,9.687537508
143,9.685337067,9.685337067
144,9.683136627,9.683136627
145,9.680936187,9.680936187
146,9.678735747,9.678735747
147,9.676535307,9.676535307
148,9.674334867,9.674334867
149,9.672134427,9.672134427
150,9.669933987,9.669933987
151,9.667733547,9.667733547
152,9.665533107,9.665533107
153,9.663332667,9.663332667
154,9.661132226,9.661132226
155,9.658931786,9.658931786
156,9.656731346,9.656731346
157,9.654530906,9.654530906
158,9.652330466,9.652330466
159,9.650130026,9.650130026
160,9.647929586,9.647929586
161,9.645729146,9.645729146
162,9.643528706,9.643528706
163,9.641328266,9.641328266
164,9.639127826,9.639127826
165,9.636927385,9.636927385
166,9.634726945,9.634726945
167,9.632526505,9.632526505
168,9.630326065,9.630326065
169,9.628125625,9.628125625
170,9.625925185,9.625925185
171,9.623724745,9.623724745
172,9.621524305,9.621524305
173,9.619323865,9.619323865
174,9.617123425,9.617123425
175,9.614922985,9.614922985
176,9.612722545,9.612722545
177,9.610522104,9.610522104
178,9.608321664,9.608321664
179,9.606121224,9.606121224
180,9.603920784,9.603920784
181,9.601720344,9.601720344
182,9.599519904,9.599519904
183,9.597319464,9.597319464
184,9.595119024,9.595119024
185,9.592918584,9.592918584
186,9.590718144,9.590718144
187,9.588517704,9.588517704
188,9.586317263,9.586317263
189,9.584116823,9.584116823
190,9.581916383,9.581916383
191,9.579715943,9.579715943
192,9.577515503,9.577515503
193,9.575315063,9.575315063
194,9.573114623,9.573114623
195,9.570914183,9.570914183
196,9.568713743,9.568713743
197,9.566513303,9.566513303
198,9.564312863,9.564312863
199,9.562112422,9.562112422
200,9.559911982,9.559911982
201,9.557711542,9.557711542
202,9.555511102,9.555511102
203,9.553310662,9.553310662
204,9.551110222,9.551110222
205,9.548909782,9.548909782
206,9.546709342,9.546709342
207,9.544508902,9.544508902
208,9.542308462,9.542308462
209,9.540108022,9.540108022
210,9.537907582,9.537907582
211,9.535707141,9.535707141
212,9.533506701,9.533506701
213,9.531306261,9.531306261
214,9.529105821,9.529105821
215,9.526905381,9.526905381
216,9.524704941,9.524704941
217,9.522504501,9.522504501
218,9.520304061,9.520304061
219,9.518103621,9.518103621
220,9.515903181,9.515903181
221,9.513702741,9.513702741
222,9.5115023,9.5115023
223,9.50930186,9.50930186
224,9.50710142,9.50710142
225,9.50490098,9.50490098
226,9.50270054,9.50270054
227,9.5005001,9.5005001
228,9.49829966,9.49829966
229,9.49609922,9.49609922
230,9.49389878,9.49389878
231,9.49169834,9.49169834
232,9.4894979,9.4894979
233,9.487297459,9.487297459
234,9.485097019,9.485097019
235,9.482896579,9.482896579
236,9.480696139,9.480696139
237,9.478495699,9.478495699
238,9.476295259,9.476295259
239,9.474094819,9.474094819
240,9.471894379,9.471894379
241,9.469693939,9.469693939
242,9.467493499,9.467493499
243,9.465293059,9.465293059
244,9.463092619,9.463092619
245,9.460892178,9.460892178
246,9.458691738,9.458691738
247,9.456491298,9.456491298
248,9.454290858,9.454290858
249,9.452090418,9.452090418
250,9.449889978,9.449889978
251,9.447689538,9.447689538
252,9.445489098,9.445489098
253,9.443288658,9.443288658
254,9.441088218,9.441088218
255,9.438887778,9.438887778
256,9.436687337,9.436687337
257,9.434486897,9.434486897
258,9.432286457,9.432286457
259,9.430086017,9.430086017
260,9.427885577,9.427885577
261,9.425685137,9.425685137
262,9.423484697,9.423484697
263,9.421284257,9.421284257
264,9.419083817,9.419083817
265,9.416883377,9.416883377
266,9.414682937,9.414682937
267,9.412482496,9.412482496
268,9.410282056,9.410282056
269,9.408081616,9.408081616
270,9.405881176,9.405881176
271,9.403680736,9.403680736
272,9.401480296,9.401480296
273,9.399279856,9.399279856
274,9.397079416,9.397079416
275,9.394878976,9.394878976
276,9.392678536,9.392678536
277,9.390478096,9.390478096
278,9.388277656,9.388277656
279,9.386077215,9.386077215
280,9.383876775,9.383876775
281,9.381676335,9.381676335
282,9.379475895,9.379475895
283,9.377275455,9.377275455
284,9.375075015,9.375075015
285,9.372874575,9.372874575
286,9.370674135,9.370674135
287,9.368473695,9.368473695
288,9.366273255,9.366273255
289,9.364072815,9.364072815
290,9.361872374,9.361872374
291,9.359671934,9.359671934
292,9.357471494,9.357471494
293,9.355271054,9.355271054
294,9.353070614,9.353070614
295,9.350870174,9.350870174
296,9.348669734,9.348669734
297,9.346469294,9.346469294
298,9.344268854,9.344268854
299,9.342068414,9.342068414
300,9.339867974,9.339867974
301,9.337667534,9.337667534
302,9.335467093,9.335467093
303,9.333266653,9.333266653
304,9.331066213,9.331066213
305,9.328865773,9.328865773
306,9.326665333,9.326665333
307,9.324464893,9.324464893
308,9.322264453,9.322264453
309,9.320064013,9.320064013
310,9.317863573,9.317863573
311,9.315663133,9.315663133
312,9.313462693,9.313462693
313,9.311262252,9.311262252
314,9.309061812,9.309061812
315,9.306861372,9.306861372
316,9.304660932,9.304660932
317,9.302460492,9.302460492
318,9.300260052,9.300260052
319,9.298059612,9.298059612
320,9.295859172,9.295859172
321,9.293658732,9.293658732
322,9.291458292,9.291458292
323,9.289257852,9.289257852
324,9.287057411,9.287057411
325,9.284856971,9.284856971
326,9.282656531,9.282656531
327,9.280456091,9.280456091
328,9.278255651,9.278255651
329,9.276055211,9.276055211
330,9.273854771,9.273854771
331,9.271654331,9.271654331
332,9.269453891,9.269453891
333,9.267253451,9.267253451
334,9.265053011,9.265053011
335,9.262852571,9.262852571
336,9.26065213,9.26065213
337,9.25845169,9.25845169
338,9.25625125,9.25625125
339,9.25405081,9.25405081
340,9.25185037,9.25185037
341,9.24964993,9.24964993
342,9.24744949,9.24744949
343,9.24524905,9.24524905
344,9.24304861,9.24304861
345,9.24084817,9.24084817
346,9.23864773,9.23864773
347,9.236447289,9.236447289
348,9.234246849,9.234246849
349,9.232046409,9.232046409
350,9.229845969,9.229845969
351,9.227645529,9.227645529
352,9.225445089,9.225445089
353,9.223244649,9.223244649
354,9.221044209,9.221044209
355,9.218843769,9.218843769
356,9.216643329,9.216643329
357,9.214442889,9.214442889
358,9.212242448,9.212242448
359,9.210042008,9.210042008
360,9.207841568,9.207841568
361,9.205641128,9.205641128
362,9.203440688,9.203440688
363,9.201240248,9.201240248
364,9.199039808,9.199039808
365,9.196839368,9.196839368
366,9.194638928,9.194638928
367,9.192438488,9.192438488
368,9.190238048,9.190238048
369,9.188037608,9.188037608
370,9.185837167,9.185837167
371,9.183636727,9.183636727
372,9.181436287,9.181436287
373,9.179235847,9.179235847
374,9.177035407,9.177035407
375,9.174834967,9.174834967
376,9.172634527,9.172634527
377,9.170434087,9.170434087
378,9.168233647,9.168233647
379,9.166033207,9.166033207
380,9.163832767,9.163832767
381,9.161632326,9.161632326
382,9.159431886,9.159431886
383,9.157231446,9.157231446
384,9.155031006,9.155031006
385,9.152830566,9.152830566
386,9.150630126,9.150630126
387,9.148429686,9.148429686
388,9.146229246,9.146229246
389,9.144028806,9.144028806
390,9.141828366,9.141828366
391,9.139627926,9.139627926
392,9.137427485,9.137427485
393,9.135227045,9.135227045
394,9.133026605,9.133026605
395,9.130826165,9.130826165
396,9.128625725,9.128625725
397,9.126425285,9.126425285
398,9.124224845,9.124224845
399,9.122024405,9.122024405
400,9.119823965,9.119823965
401,9.117623525,9.117623525
402,9.115423085,9.115423085
403,9.113222645,9.113222645
404,9.111022204,9.111022204
405,9.108821764,9.108821764
406,9.106621324,9.106621324
407,9.104420884,9.104420884
408,9.102220444,9.102220444
409,9.100020004,9.100020004
410,9.097819564,9.097819564
411,9.095619124,9.095619124
412,9.093418684,9.093418684
413,9.091218244,9.091218244
414,9.089017804,9.089017804
415,9.086817363,9.086817363
416,9.084616923,9.084616923
417,9.082416483,9.082416483
418,9.080216043,9.080216043
419,9.078015603,9.078015603
420,9.075815163,9.075815163
421,9.073614723,9.073614723
422,9.071414283,9.071414283
423,9.069213843,9.069213843
424,9.067013403,9.067013403
425,9.064812963,9.064812963
426,9.062612523,9.062612523
427,9.060412082,9.060412082
428,9.058211642,9.058211642
429,9.056011202,9.056011202
430,9.053810762,9.053810762
431,9.051610322,9.051610322
432,9.049409882,9.049409882
433,9.047209442,9.047209442
434,9.045009002,9.045009002
435,9.042808562,9.042808562
436,9.040608122,9.040608122
437,9.038407682,9.038407682
438,9.036207241,9.036207241
439,9.034006801,9.034006801
440,9.031806361,9.031806361
441,9.029605921,9.029605921
442,9.027405481,9.027405481
443,9.025205041,9.025205041
444,9.023004601,9.023004601
445,9.020804161,9.020804161
446,9.018603721,9.018603721
447,9.016403281,9.016403281
448,9.014202841,9.014202841
449,9.0120024,9.0120024
450,9.00980196,9.00980196
451,9.00760152,9.00760152
452,9.00540108,9.00540108
453,9.00320064,9.00320064
454,9.0010002,9.0010002
455,8.99879976,8.99879976
456,8.99659932,8.99659932
457,8.99439888,8.99439888
458,8.99219844,8.99219844
459,8.989998,8.989998
460,8.98779756,8.98779756
461,8.985597119,8.985597119
462,8.983396679,8.983396679
463,8.981196239,8.981196239
464,8.978995799,8.978995799
465,8.976795359,8.976795359
466,8.974594919,8.974594919
467,8.972394479,8.972394479
468,8.970194039,8.970194039
469,8.967993599,8.967993599
470,8.965793159,8.965793159
471,8.963592719,8.963592719
472,8.961392278,8.961392278
473,8.959191838,8.959191838
474,8.956991398,8.956991398
475,8.954790958,8.954790958
476,8.952590518,8.952590518
477,8.950390078,8.950390078
478,8.948189638,8.948189638
479,8.945989198,8.945989198
480,8.943788758,8.943788758
481,8.941588318,8.941588318
482,8.939387878,8.939387878
483,8.937187437,8.937187437
484,8.934986997,8.934986997
485,8.932786557,8.932786557
486,8.930586117,8.930586117
487,8.928385677,8.928385677
488,8.926185237,8.926185237
489,8.923984797,8.923984797
490,8.921784357,8.921784357
491,8.919583917,8.919583917
492,8.917383477,8.917383477
493,8.915183037,8.915183037
494,8.912982597,8.912982597
495,8.910782156,8.910782156
496,8.908581716,8.908581716
497,8.906381276,8.906381276
498,8.904180836,8.904180836
499,8.901980396,8.901980396
500,8.899779956,8.899779956
501,8.897579516,8.897579516
502,8.895379076,8.895379076
503,8.893178636,8.893178636
504,8.890978196,8.890978196
505,8.888777756,8.888777756
506,8.886577315,8.886577315
507,8.884376875,8.884376875
508,8.882176435,8.882176435
509,8.879975995,8.879975995
510,8.877775555,8.877775555
511,8.875575115,8.875575115
512,8.873374675,8.873374675
513,8.871174235,8.871174235
514,8.868973795,8.868973795
515,8.866773355,8.866773355
516,8.864572915,8.864572915
517,8.862372474,8.862372474
518,8.860172034,8.860172034
519,8.857971594,8.857971594
520,8.855771154,8.855771154
521,8.853570714,8.853570714
522,8.851370274,8.851370274
523,8.849169834,8.849169834
524,8.846969394,8.846969394
525,8.844768954,8.844768954
526,8.842568514,8.842568514
527,8.840368074,8.840368074
528,8.838167634,8.838167634
529,8.835967193,8.835967193
530,8.833766753,8.833766753
531,8.831566313,8.831566313
532,8.829365873,8.829365873
533,8.827165433,8.827165433
534,8.824964993,8.824964993
535,8.822764553,8.822764553
536,8.820564113,8.820564113
537,8.818363673,8.818363673
538,8.816163233,8.816163233
539,8.813962793,8.813962793
540,8.811762352,8.811762352
541,8.809561912,8.809561912
542,8.807361472,8.807361472
543,8.805161032,8.805161032
544,8.802960592,8.802960592
545,8.800760152,8.800760152
546,8.798559712,8.798559712
547,8.796359272,8.796359272
548,8.794158832,8.794158832
549,8.791958392,8.791958392
550,8.789757952,8.789757952
551,8.787557512,8.787557512
552,8.785357071,8.785357071
553,8.783156631,8.783156631
554,8.780956191,8.780956191
555,8.778755751,8.778755751
556,8.776555311,8.776555311
557,8.774354871,8.774354871
558,8.772154431,8.772154431
559,8.769953991,8.769953991
560,8.767753551,8.767753551
561,8.765553111,8.765553111
562,8.763352671,8.763352671
563,8.76115223,8.76115223
564,8.75895179,8.75895179
565,8.75675135,8.75675135
566,8.75455091,8.75455091
567,8.75235047,8.75235047
568,8.75015003,8.75015003
569,8.74794959,8.74794959
570,8.74574915,8.74574915
571,8.74354871,8.74354871
572,8.74134827,8.74134827
573,8.73914783,8.73914783
574,8.736947389,8.736947389
575,8.734746949,8.734746949
576,8.732546509,8.732546509
577,8.730346069,8.730346069
578,8.728145629,8.728145629
579,8.725945189,8.725945189
580,8.723744749,8.723744749
581,8.721544309,8.721544309
582,8.719343869,8.719343869
583,8.717143429,8.717143429
584,8.714942989,8.714942989
585,8.712742549,8.712742549
586,8.710542108,8.710542108
587,8.708341668,8.708341668
588,8.706141228,8.706141228
589,8.703940788,8.703940788
590,8.701740348,8.701740348
591,8.699539908,8.699539908
592,8.697339468,8.697339468
593,8.695139028,8.695139028
594,8.692938588,8.692938588
595,8.690738148,8.690738148
596,8.688537708,8.688537708
597,8.686337267,8.686337267
598,8.684136827,8.684136827
599,8.681936387,8.681936387
600,8.679735947,8.679735947
601,8.677535507,8.677535507
602,8.675335067,8.675335067
603,8.673134627,8.673134627
604,8.670934187,8.670934187
605,8.668733747,8.668733747
606,8.666533307,8.666533307
607,8.664332867,8.664332867
608,8.662132426,8.662132426
609,8.659931986,8.659931986
610,8.657731546,8.657731546
611,8.655531106,8.655531106
612,8.653330666,8.653330666
613,8.651130226,8.651130226
614,8.648929786,8.648929786
615,8.646729346,8.646729346
616,8.644528906,8.644528906
617,8.642328466,8.642328466
618,8.640128026,8.640128026
619,8.637927586,8.637927586
620,8.635727145,8.635727145
621,8.633526705,8.633526705
622,8.631326265,8.631326265
623,8.629125825,8.629125825
624,8.626925385,8.626925385
625,8.624724945,8.624724945
626,8.622524505,8.622524505
627,8.620324065,8.620324065
628,8.618123625,8.618123625
629,8.615923185,8.615923185
630,8.613722745,8.613722745
631,8.611522304,8.611522304
632,8.609321864,8.609321864
633,8.607121424,8.607121424
634,8.604920984,8.604920984
635,8.602720544,8.602720544
636,8.600520104,8.600520104
637,8.598319664,8.598319664
638,8.596119224,8.596119224
639,8.593918784,8.593918784
640,8.591718344,8.591718344
641,8.589517904,8.589517904
642,8.587317463,8.587317463
643,8.585117023,8.585117023
644,8.582916583,8.582916583
645,8.580716143,8.580716143
646,8.578515703,8.578515703
647,8.576315263,8.576315263
648,8.574114823,8.574114823
649,8.571914383,8.571914383
650,8.569713943,8.569713943
651,8.567513503,8.567513503
652,8.565313063,8.565313063
653,8.563112623,8.563112623
654,8.560912182,8.560912182
655,8.558711742,8.558711742
656,8.556511302,8.556511302
657,8.554310862,8.554310862
658,8.552110422,8.552110422
659,8.549909982,8.549909982
660,8.547709542,8.547709542
661,8.545509102,8.545509102
662,8.543308662,8.543308662
663,8.541108222,8.541108222
664,8.538907782,8.538907782
665,8.536707341,8.536707341
666,8.534506901,8.534506901
667,8.532306461,8.532306461
668,8.530106021,8.530106021
669,8.527905581,8.527905581
670,8.525705141,8.525705141
671,8.523504701,8.523504701
672,8.521304261,8.521304261
673,8.519103821,8.519103821
674,8.516903381,8.516903381
675,8.514702941,8.514702941
676,8.512502501,8.512502501
677,8.51030206,8.51030206
678,8.50810162,8.50810162
679,8.50590118,8.50590118
680,8.50370074,8.50370074
681,8.5015003,8.5015003
682,8.49929986,8.49929986
683,8.49709942,8.49709942
684,8.49489898,8.49489898
685,8.49269854,8.49269854
686,8.4904981,8.4904981
687,8.48829766,8.48829766
688,8.486097219,8.486097219
689,8.483896779,8.483896779
690,8.481696339,8.481696339
691,8.479495899,8.479495899
692,8.477295459,8.477295459
693,8.475095019,8.475095019
694,8.472894579,8.472894579
695,8.470694139,8.470694139
696,8.468493699,8.468493699
697,8.466293259,8.466293259
698,8.464092819,8.464092819
699,8.461892378,8.461892378
700,8.459691938,8.459691938
701,8.457491498,8.457491498
702,8.455291058,8.455291058
703,8.453090618,8.453090618
704,8.450890178,8.450890178
705,8.448689738,8.448689738
706,8.446489298,8.446489298
707,8.444288858,8.444288858
708,8.442088418,8.442088418
709,8.439887978,8.439887978
710,8.437687538,8.437687538
711,8.435487097,8.435487097
712,8.433286657,8.433286657
713,8.431086217,8.431086217
714,8.428885777,8.428885777
715,8.426685337,8.426685337
716,8.424484897,8.424484897
717,8.422284457,8.422284457
718,8.420084017,8.420084017
719,8.417883577,8.417883577
720,8.415683137,8.415683137
721,8.413482697,8.413482697
722,8.411282256,8.411282256
723,8.409081816,8.409081816
724,8.406881376,8.406881376
725,8.404680936,8.404680936
726,8.402480496,8.402480496
727,8.400280056,8.400280056
728,8.398079616,8.398079616
729,8.395879176,8.395879176
730,8.393678736,8.393678736
731,8.391478296,8.391478296
732,8.389277856,8.389277856
733,8.387077415,8.387077415
734,8.384876975,8.384876975
735,8.382676535,8.382676535
736,8.380476095,8.380476095
737,8.378275655,8.378275655
738,8.376075215,8.376075215
739,8.373874775,8.373874775
740,8.371674335,8.371674335
741,8.369473895,8.369473895
742,8.367273455,8.367273455
743,8.365073015,8.365073015
744,8.362872575,8.362872575
745,8.360672134,8.360672134
746,8.358471694,8.358471694
747,8.356271254,8.356271254
748,8.354070814,8.354070814
749,8.351870374,8.351870374
750,8.349669934,8.349669934
751,8.347469494,8.347469494
752,8.345269054,8.345269054
753,8.343068614,8.343068614
754,8.340868174,8.340868174
755,8.338667734,8.338667734
756,8.336467293,8.336467293
757,8.334266853,8.334266853
758,8.332066413,8.332066413
759,8.329865973,8.329865973
760,8.327665533,8.327665533
761,8.325465093,8.325465093
762,8.323264653,8.323264653
763,8.321064213,8.321064213
764,8.318863773,8.318863773
765,8.316663333,8.316663333
766,8.314462893,8.314462893
767,8.312262452,8.312262452
768,8.310062012,8.310062012
769,8.307861572,8.307861572
770,8.305661132,8.305661132
771,8.303460692,8.303460692
772,8.301260252,8.301260252
773,8.299059812,8.299059812
774,8.296859372,8.296859372
775,8.294658932,8.294658932
776,8.292458492,8.292458492
777,8.290258052,8.290258052
778,8.288057612,8.288057612
779,8.285857171,8.285857171
780,8.283656731,8.283656731
781,8.281456291,8.281456291
782,8.279255851,8.279255851
783,8.277055411,8.277055411
784,8.274854971,8.274854971
785,8.272654531,8.272654531
786,8.270454091,8.270454091
787,8.268253651,8.268253651
788,8.266053211,8.266053211
789,8.263852771,8.263852771
790,8.26165233,8.26165233
791,8.25945189,8.25945189
792,8.25725145,8.25725145
793,8.25505101,8.25505101
794,8.25285057,8.25285057
795,8.25065013,8.25065013
796,8.24844969,8.24844969
797,8.24624925,8.24624925
798,8.24404881,8.24404881
799,8.24184837,8.24184837
800,8.23964793,8.23964793
801,8.237447489,8.237447489
802,8.235247049,8.235247049
803,8.233046609,8.233046609
804,8.230846169,8.230846169
805,8.228645729,8.228645729
806,8.226445289,8.226445289
807,8.224244849,8.224244849
808,8.222044409,8.222044409
809,8.219843969,8.219843969
810,8.217643529,8.217643529
811,8.215443089,8.215443089
812,8.213242649,8.213242649
813,8.211042208,8.211042208
814,8.208841768,8.208841768
815,8.206641328,8.206641328
816,8.204440888,8.204440888
817,8.202240448,8.202240448
818,8.200040008,8.200040008
819,8.197839568,8.197839568
820,8.195639128,8.195639128
821,8.193438688,8.193438688
822,8.191238248,8.191238248
823,8.189037808,8.189037808
824,8.186837367,8.186837367
825,8.184636927,8.184636927
826,8.182436487,8.182436487
827,8.180236047,8.180236047
828,8.178035607,8.178035607
829,8.175835167,8.175835167
830,8.173634727,8.173634727
831,8.171434287,8.171434287
832,8.169233847,8.169233847
833,8.167033407,8.167033407
834,8.164832967,8.164832967
835,8.162632527,8.162632527
836,8.160432086,8.160432086
837,8.158231646,8.158231646
838,8.156031206,8.156031206
839,8.153830766,8.153830766
840,8.151630326,8.151630326
841,8.149429886,8.149429886
842,8.147229446,8.147229446
843,8.145029006,8.145029006
844,8.142828566,8.142828566
845,8.140628126,8.140628126
846,8.138427686,8.138427686
847,8.136227245,8.136227245
848,8.134026805,8.134026805
849,8.131826365,8.131826365
850,8.129625925,8.129625925
851,8.127425485,8.127425485
852,8.125225045,8.125225045
853,8.123024605,8.123024605
854,8.120824165,8.120824165
855,8.118623725,8.118623725
856,8.116423285,8.116423285
857,8.114222845,8.114222845
858,8.112022404,8.112022404
859,8.109821964,8.109821964
860,8.107621524,8.107621524
861,8.105421084,8.105421084
862,8.103220644,8.103220644
863,8.101020204,8.101020204
864,8.098819764,8.098819764
865,8.096619324,8.096619324
866,8.094418884,8.094418884
867,8.092218444,8.092218444
868,8.090018004,8.090018004
869,8.087817564,8.087817564
870,8.085617123,8.085617123
871,8.083416683,8.083416683
872,8.081216243,8.081216243
873,8.079015803,8.079015803
874,8.076815363,8.076815363
875,8.074614923,8.074614923
876,8.072414483,8.072414483
877,8.070214043,8.070214043
878,8.068013603,8.068013603
879,8.065813163,8.065813163
880,8.063612723,8.063612723
881,8.061412282,8.061412282
882,8.059211842,8.059211842
883,8.057011402,8.057011402
884,8.054810962,8.054810962
885,8.052610522,8.052610522
886,8.050410082,8.050410082
887,8.048209642,8.048209642
888,8.046009202,8.046009202
889,8.043808762,8.043808762
890,8.041608322,8.041608322
891,8.039407882,8.039407882
892,8.037207441,8.037207441
893,8.035007001,8.035007001
894,8.032806561,8.032806561
895,8.030606121,8.030606121
896,8.028405681,8.028405681
897,8.026205241,8.026205241
898,8.024004801,8.024004801
899,8.021804361,8.021804361
900,8.019603921,8.019603921
901,8.017403481,8.017403481
902,8.015203041,8.015203041
903,8.013002601,8.013002601
904,8.01080216,8.01080216
905,8.00860172,8.00860172
906,8.00640128,8.00640128
907,8.00420084,8.00420084
908,8.0020004,8.0020004
909,7.99979996,7.99979996
910,7.99759952,7.99759952
911,7.99539908,7.99539908
912,7.99319864,7.99319864
913,7.9909982,7.9909982
914,7.98879776,7.98879776
915,7.986597319,7.986597319
916,7.984396879,7.984396879
917,7.982196439,7.982196439
918,7.979995999,7.979995999
919,7.977795559,7.977795559
920,7.975595119,7.975595119
921,7.973394679,7.973394679
922,7.971194239,7.971194239
923,7.968993799,7.968993799
924,7.966793359,7.966793359
925,7.964592919,7.964592919
926,7.962392478,7.962392478
927,7.960192038,7.960192038
928,7.957991598,7.957991598
929,7.955791158,7.955791158
930,7.953590718,7.953590718
931,7.951390278,7.951390278
932,7.949189838,7.949189838
933,7.946989398,7.946989398
934,7.944788958,7.944788958
935,7.942588518,7.942588518
936,7.940388078,7.940388078
937,7.938187638,7.938187638
938,7.935987197,7.935987197
939,7.933786757,7.933786757
940,7.931586317,7.931586317
941,7.929385877,7.929385877
942,7.927185437,7.927185437
943,7.924984997,7.924984997
944,7.922784557,7.922784557
945,7.920584117,7.920584117
946,7.918383677,7.918383677
947,7.916183237,7.916183237
948,7.913982797,7.913982797
949,7.911782356,7.911782356
950,7.909581916,7.909581916
951,7.907381476,7.907381476
952,7.905181036,7.905181036
953,7.902980596,7.902980596
954,7.900780156,7.900780156
955,7.898579716,7.898579716
956,7.896379276,7.896379276
957,7.894178836,7.894178836
958,7.891978396,7.891978396
959,7.889777956,7.889777956
960,7.887577516,7.887577516
961,7.885377075,7.885377075
962,7.883176635,7.883176635
963,7.880976195,7.880976195
964,7.878775755,7.878775755
965,7.876575315,7.876575315
966,7.874374875,7.874374875
967,7.872174435,7.872174435
968,7.869973995,7.869973995
969,7.867773555,7.867773555
970,7.865573115,7.865573115
971,7.863372675,7.863372675
972,7.861172234,7.861172234
973,7.858971794,7.858971794
974,7.856771354,7.856771354
975,7.854570914,7.854570914
976,7.852370474,7.852370474
977,7.850170034,7.850170034
978,7.847969594,7.847969594
979,7.845769154,7.845769154
980,7.843568714,7.843568714
981,7.841368274,7.841368274
982,7.839167834,7.839167834
983,7.836967393,7.836967393
984,7.834766953,7.834766953
985,7.832566513,7.832566513
986,7.830366073,7.830366073
987,7.828165633,7.828165633
988,7.825965193,7.825965193
989,7.823764753,7.823764753
990,7.821564313,7.821564313
991,7.819363873,7.819363873
992,7.817163433,7.817163433
993,7.814962993,7.814962993
994,7.812762553,7.812762553
995,7.810562112,7.810562112
996,7.808361672,7.808361672
997,7.806161232,7.806161232
998,7.803960792,7.803960792
